,Date,SMB_Wt,HML_Wt,RMW_Wt,CMA_Wt,Mom   _Wt
304,2015-09,0.0,0.1182834613420893,0.21044181791586689,0.23945917023070892,0.43181555051133497
305,2015-10,0.4686726664327999,0.20692154914017155,0.12987822360092516,0.1005371686338626,0.09399039219224084
306,2015-11,0.2693264089792087,0.3428375903882391,0.042697670513972524,0.24526142204774315,0.09987690807083655
307,2015-12,0.16687279257782245,0.07879608540385799,0.18556264224764674,0.15913375556377377,0.4096347242068991
308,2016-01,0.06836061138136243,0.0,0.2707769551852992,0.2676287379224363,0.39323369551090204
309,2016-02,0.0,0.0,0.2602360909589631,0.17521649115411897,0.564547417886918
310,2016-03,0.28885745903788573,0.20528891331387286,0.22238870559804322,0.15999408379619037,0.1234708382540078
311,2016-04,0.31185554120468323,0.0,0.0,0.5832412807767279,0.10490317801858887
312,2016-05,0.0,0.28618520323913726,0.05606407664852046,0.35026497302160925,0.30748574709073306
313,2016-06,0.0,0.0,0.0,0.19370741136040653,0.8062925886395935
314,2016-07,0.1469305280750656,0.22720557685712942,0.21407712004076315,0.0,0.4117867750270417
315,2016-08,0.18371424898277897,0.035617073344946154,0.360885162831105,0.1734830461794672,0.24630046866170277
316,2016-09,0.37016892434462983,0.05586032429183341,0.0005032666632799781,0.2836872407541486,0.2897802439461082
317,2016-10,0.0,0.10692869360297208,0.0,0.41467522586771594,0.478396080529312
318,2016-11,0.08073076052567406,0.0677624444274386,0.27318524568211566,0.0,0.5783215493647716
319,2016-12,0.10738151624824845,0.20407758856682212,0.20373560417631636,0.30581943329093836,0.1789858577176748
320,2017-01,0.19477112804133317,0.3106366233957403,0.0,0.3811025031552441,0.1134897454076825
321,2017-02,0.0,0.28083452384733665,0.4380025464076436,0.0,0.2811629297450198
322,2017-03,0.14256738409801292,0.09950497540854622,0.3680817209613291,0.04308825275275873,0.346757666779353
323,2017-04,0.4232941884013104,0.26073981681886393,0.1571972220263684,0.13662260877678298,0.02214616397667441
324,2017-05,0.5394257946828361,0.014304262738881045,0.0,0.24578186216839268,0.2004880804098902
325,2017-06,0.36998457162369985,0.37412891617351474,0.05174900899002448,0.15218202738281153,0.05195547582994951
326,2017-07,0.12451191680523574,0.4414082100888917,0.2577920216005066,0.0,0.1762878515053658
327,2017-08,0.2857856030715077,0.15647880407776882,0.0,0.32623599246896984,0.23149960038175357
328,2017-09,0.20595876422659415,0.38920815909284817,0.0,0.20893922908565504,0.1958938475949025
329,2017-10,0.04445509486991465,0.2242324408763753,0.28555032899000166,0.005374939921462242,0.4403871953422462
330,2017-11,0.0,0.14481672924308972,0.13203376951117077,0.46418121380237504,0.2589682874433644
331,2017-12,0.0,0.38645349704210585,0.0378190064112728,0.1949675903475352,0.3807599061990862
332,2018-01,0.0,0.06548934492433733,0.0,0.16192374472191903,0.7725869103537437
333,2018-02,0.0,0.3408515739222298,0.0,0.04415237561039585,0.6149960504673743
334,2018-03,0.20553421446090606,0.008257147340000697,0.3255424108791692,0.05288006845530108,0.40778615886462294
335,2018-04,0.0,0.0,0.31873661577330636,0.06737461528501978,0.6138887689416738
336,2018-05,0.3616046126649843,0.0672538075122273,0.17972795111661258,0.2852253574324234,0.10618827127375238
337,2018-06,0.3162800338394366,0.03675449346733307,0.029611576585975966,0.44417881238523743,0.17317508372201681
338,2018-07,0.0,0.21425492863658832,0.18856847183720096,0.0,0.5971765995262107
339,2018-08,0.4279066272811417,0.0,0.0,0.23734523699826834,0.3347481357205899
