date,momentum,profitability,quality,short_term_reversal,size,value,momentum_lag1,profitability_lag1,quality_lag1,short_term_reversal_lag1,size_lag1,value_lag1,momentum_rolling_mean,momentum_rolling_std,profitability_rolling_mean,profitability_rolling_std,quality_rolling_mean,quality_rolling_std,short_term_reversal_rolling_mean,short_term_reversal_rolling_std,size_rolling_mean,size_rolling_std,value_rolling_mean,value_rolling_std,momentum_profitability_interaction,momentum_quality_interaction,momentum_short_term_reversal_interaction,momentum_size_interaction,momentum_value_interaction,profitability_quality_interaction,profitability_short_term_reversal_interaction,profitability_size_interaction,profitability_value_interaction,quality_short_term_reversal_interaction,quality_size_interaction,quality_value_interaction,short_term_reversal_size_interaction,short_term_reversal_value_interaction,size_value_interaction,momentum_profitability_spread,momentum_quality_spread,momentum_short_term_reversal_spread,momentum_size_spread,momentum_value_spread,profitability_quality_spread,profitability_short_term_reversal_spread,profitability_size_spread,profitability_value_spread,quality_short_term_reversal_spread,quality_size_spread,quality_value_spread,short_term_reversal_size_spread,short_term_reversal_value_spread,size_value_spread
1928-02-29,0.0120232313544508,-0.0093633535818496,0.0135484326290489,-0.0007690564327793,0.0144746487583844,-0.0095922386707297,0.0137025934640716,0.0078307731645009,0.0138857308053804,0.0042456749748932,0.001391071494908,0.0074166181901858,0.010005804629839967,0.005019388295748363,0.003763426118080833,0.011638921283564417,0.009386531357754833,0.007502628990053521,0.0008824527798991006,0.0029127914057043795,0.0084488849062705,0.006602563382649049,0.0018885049282916,0.009944881038838152,-0.00011257776636810331,0.00016289593998924503,-9.246543415934165e-06,0.00017403205079646967,-0.00011532970474529281,-0.000126858765185653,7.2009473045085345e-06,-0.00013553125429783343,8.981552231553318e-05,-1.041950926744702e-05,0.00019610880353211738,-0.00012995979939213893,-1.113182173985643e-05,7.376972854479038e-06,-0.0001388442855654045,0.0213865849363004,-0.0015252012745980998,0.0127922877872301,-0.0024514174039335992,0.0216154700251805,-0.0229117862108985,-0.008594297149070299,-0.023838002340233998,0.00022888508888010105,0.014317489061828201,-0.0009262161293354994,0.0231406712997786,-0.0152437051911637,0.008823182237950401,0.0240668874291141
1928-03-31,-0.0060079988606014,-0.0079384222803597,-0.0111391605358113,0.00544236625561,0.0013434223466283,0.0106237303468049,0.0120232313544508,-0.0093633535818496,0.0135484326290489,-0.0007690564327793,0.0144746487583844,-0.0095922386707297,0.006572608652640334,0.010927434663519314,-0.0031570008992361336,0.00954232631281757,0.005431667632872666,0.014351749097652744,0.002972994932574634,0.0032954861281829563,0.005736380866640234,0.007567599482084673,0.0028160366220870005,0.010864868333441857,4.769403201537384e-05,6.692406380721037e-05,-3.2697730262680386e-05,-8.071279927849285e-06,-6.382735981894036e-05,8.842736018198791e-05,-4.3203801541412215e-05,-1.0664653888407208e-05,-8.43356576856095e-05,-6.0623391415922025e-05,-1.4964597186488968e-05,-0.00011833943782223004,7.3113964463222605e-06,5.7818231548150914e-05,1.4272156752450922e-05,0.0019304234197582999,0.0051311616752099005,-0.011450365116211399,-0.0073514212072297,-0.0166317292074063,0.0032007382554516007,-0.0133807885359697,-0.009281844626987999,-0.0185621526271646,-0.0165815267914213,-0.0124825828824396,-0.021762890882616202,0.0040989439089817,-0.0051813640911949005,-0.009280308000176601
1928-04-30,0.0303010114528628,0.0257381231652957,0.0337156909796745,-0.0013890191520956,-0.0065937955829734,-0.0244926700000775,-0.0060079988606014,-0.0079384222803597,-0.0111391605358113,0.00544236625561,0.0013434223466283,0.0106237303468049,0.012105414648904066,0.018154644668960832,0.0028121157676954654,0.01986728387826597,0.012041654357637368,0.02246535581041324,0.0010947635569117005,0.003777873126857496,0.003074758507346434,0.010640393809313663,-0.007820392774667433,0.017625123311346656,0.0007798911648068183,0.0010216195385163,-4.208868523589455e-05,-0.00019979867547751312,-0.0007421526741835375,0.0008677786070379115,-3.5750746015591155e-05,-0.00016971192284135212,-0.0006303953571089378,-4.683174049690475e-05,-0.00022231437425867382,-0.0008257872929897573,9.158908349753424e-06,3.402078771606499e-05,0.00016149965926173614,0.0045628882875671,-0.0034146795268117022,0.0316900306049584,0.0368948070358362,0.0547936814529403,-0.007977567814378802,0.0271271423173913,0.0323319187482691,0.0502307931653732,0.0351047101317701,0.0403094865626479,0.058208360979752,0.0052047764308778,0.023103650847981903,0.017898874417104103
1928-05-31,-0.0103851573310158,-0.0128440567719322,-0.0406794787665956,-0.0146044645714683,0.0559560056869085,-0.0280005194029035,0.0303010114528628,0.0257381231652957,0.0337156909796745,-0.0013890191520956,-0.0065937955829734,-0.0244926700000775,0.0046359517537485325,0.022334084850024746,0.001651881371001266,0.021003013956838155,-0.006034316107577466,0.037459376634848544,-0.003517039155984633,0.010191428182795977,0.016901877483521132,0.03405390659543278,-0.0139564863520587,0.021359226146575316,0.00013338755034501482,0.0004224627871348119,0.00015166966230994455,-0.0005811119226737596,0.0002907897993493135,0.0005224895347307643,0.00018758057207961132,-0.0007187021137732138,0.00035964026085448167,0.0005941020064325424,-0.002276261145204097,0.001139046534504061,-0.0008172075026153339,0.0004089325936024149,-0.00156679722294526,0.0024588994409163994,0.030294321435579797,0.0042193072404525,-0.0663411630179243,0.0176153620718877,0.0278354219946634,0.0017604077995361008,-0.0688000624588407,0.0151564626309713,-0.026075014195127297,-0.09663548445350409,-0.012678959363692097,-0.0705604702583768,0.0133960548314352,0.083956525089812
1928-06-30,0.0272486074503248,0.0083139459859503,0.027776803400415,0.0124472437367211,0.0059685226725207,0.0067054066758451,-0.0103851573310158,-0.0128440567719322,-0.0406794787665956,-0.0146044645714683,0.0559560056869085,-0.0280005194029035,0.015721487190723932,0.02266047128122096,0.0070693374597712655,0.01932117853457019,0.0069376718711646355,0.041344435811414,-0.0011820799956142665,0.013527041378612867,0.018443577592151934,0.033088361339922705,-0.015262594242378634,0.019105524073302363,0.00022654345053436332,0.0007568792120827553,0.00033917005842042726,0.00016263393136188003,0.00018271299430489045,0.00023093484313341093,0.0001034857121010574,4.9621975115256836e-05,5.5748388916806714e-05,0.00034574464215194895,0.000165786480865527,0.0001862547629547796,7.429165645301116e-05,8.346383124808077e-05,4.002137177325314e-05,0.0189346614643745,-0.0005281959500901996,0.0148013637136037,0.0212800847778041,0.0205432007744797,-0.0194628574144647,-0.004133297750770799,0.0023454233134296,0.0016085393101052002,0.0153295596636939,0.0218082807278943,0.0210713967245699,0.006478721064200399,0.005741837060875999,-0.0007368840033243999
1928-07-31,0.0015220825087944,0.0217615935750383,0.0039598155297174,0.012550512911698,-0.0198702942738788,0.0133928723872144,0.0272486074503248,0.0083139459859503,0.027776803400415,0.0124472437367211,0.0059685226725207,0.0067054066758451,0.0061285108760344665,0.01923510981593824,0.0057438275963521334,0.017445397398357192,-0.0029809532788210662,0.03475192578509179,0.0034644306923169326,0.01564820750663971,0.014018078028516798,0.03854871525106586,-0.002634080113281334,0.022220997526793223,3.312294094405839e-05,6.027165955835286e-06,1.9102916179293802e-05,-3.0244227358868447e-05,2.0385056803094538e-05,8.617189618983507e-05,0.0002731191611426424,-0.0004324092682045613,0.00029145024569291275,4.969771593366049e-05,-7.868269984576001e-05,5.303330406641493e-05,-0.00024938238484355473,0.00016808741782045792,-0.0002661203155064558,-0.0202395110662439,-0.0024377330209230004,-0.0110284304029036,0.0213923767826732,-0.01187078987842,0.0178017780453209,0.009211080663340301,0.0416318878489171,0.008368721187823901,-0.0085906973819806,0.023830109803596202,-0.009433056857497,0.0324208071855768,-0.0008423594755163997,-0.033263166661093205
1928-08-31,0.0143409158530721,0.0106323845434662,0.0191584234686958,0.0091591786262997,-0.0193439538436822,-0.0074452423313183,0.0015220825087944,0.0217615935750383,0.0039598155297174,0.012550512911698,-0.0198702942738788,0.0133928723872144,0.014370535270730433,0.012863288046771842,0.013569308034818267,0.007188807002251337,0.01696501413294273,0.012059042714654643,0.011385645091572935,0.001928867756318378,-0.0110819084816801,0.014768451525810725,0.004217678910580399,0.010639471243028673,0.0001524781320553532,0.0002747493388420882,0.00013135100996302052,-0.00027741001433795705,-0.00010677159377916609,0.00020369972556574136,9.738390925711493e-05,-0.00020567235585709025,-7.916067948586896e-05,0.00017547542274807715,-0.00037059965929616946,-0.00014263910541045596,-0.00017717472859318196,-6.819230442863233e-05,0.00014402042401205007,0.0037085313096058992,-0.004817507615623702,0.0051817372267724,0.0336848696967543,0.0217861581843904,-0.008526038925229601,0.0014732059171665007,0.029976338387148402,0.0180776268747845,0.009999244842396102,0.038502377312378,0.026603665800014102,0.0285031324699819,0.016604420957618,-0.0118987115123639
1928-09-30,0.0406092326965401,0.0436092629423429,-0.0061244641232701,-0.0132959876837257,-0.0266268413673213,-0.0097864997307133,0.0143409158530721,0.0106323845434662,0.0191584234686958,0.0091591786262997,-0.0193439538436822,-0.0074452423313183,0.018824077019468866,0.019925495677216246,0.025334413686949137,0.016776245405263696,0.0056645916250477,0.012727364118245479,0.002804567951424001,0.014046216781726049,-0.021947029828294103,0.0040613711468818195,-0.001279623224939067,0.012760562964424911,0.0017709387065502058,-0.0002487097887234869,-0.0005399398577787481,-0.0010812955970594105,-0.0003974222448491634,-0.0002670833663326314,-0.0005798282229777467,-0.0011611769265115679,-0.00042678204004184425,8.143079955241917e-05,0.0001630751346701635,5.99370664931461e-05,0.000354030154876422,0.0001301211798863489,0.00026058357587103564,-0.0030000302458028025,0.0467336968198102,0.053905220380265795,0.0672360740638614,0.0503957324272534,0.049733727065613,0.056905250626068604,0.0702361043096642,0.0533957626730562,0.007171523560455599,0.020502377244051198,0.003662035607443199,0.0133308536835956,-0.0035094879530124003,-0.016840341636608
1928-10-31,0.0221841219611572,0.0134323512023503,-0.003675713761031,0.0012415173001404,0.0156782544987431,0.0024132322544857,0.0406092326965401,0.0436092629423429,-0.0061244641232701,-0.0132959876837257,-0.0266268413673213,-0.0097864997307133,0.025711423503589795,0.013484713922647442,0.0225579995627198,0.018284603379111378,0.003119415194798232,0.013944046557285908,-0.0009650972524285327,0.011389051072869574,-0.010097513570753466,0.022617532521251156,-0.004939503269181967,0.00647436570741173,0.0002979849172980356,-8.154248236901554e-05,2.7541971203201245e-05,0.0003478083099381785,5.353543865410912e-05,-4.9373478157480295e-05,1.6676496399279603e-05,0.0002105958206669459,3.241538317509152e-05,-4.563462224684123e-06,-5.76287758099762e-05,-8.870351006376952e-06,1.9464824196193616e-05,2.996069593200817e-06,3.783526945040238e-05,0.0087517707588069,0.0258598357221882,0.0209426046610168,0.006505867462414099,0.0197708897066715,0.0171080649633813,0.0121908339022099,-0.0022459032963928014,0.0110191189478646,-0.004917231061171401,-0.0193539682597741,-0.0060889460155167,-0.014436737198602702,-0.0011717149543452998,0.013265022244257402
1928-11-30,0.0387810489022446,0.0261501361221188,0.0211977376190243,-0.0028148637373704,-0.0045493302252775,-0.0264178709513567,0.0221841219611572,0.0134323512023503,-0.003675713761031,0.0012415173001404,0.0156782544987431,0.0024132322544857,0.03385813451998063,0.010151231004863724,0.027730583422270666,0.015150407941446464,0.0037991865782410644,0.015117251017403776,-0.0049564447069852325,0.007501635793348352,-0.005165972364618566,0.02115928802453507,-0.011263712809194767,0.014472206012765011,0.001014129707752242,0.0008220704992203312,-0.00010916336825211648,-0.00017642779793894614,-0.0010245127452577513,0.0005543237242184438,-7.360906989745202e-05,-0.000118965604655476,-0.0006908309214345458,-5.966874293808386e-05,-9.643550845772913e-05,-0.0005599990968801032,1.2805744680456746e-05,7.436270695950484e-05,0.0001201836188064875,0.012630912780125798,0.0175833112832203,0.041595912639615,0.0433303791275221,0.0651989198536013,0.0049523985030945,0.0289649998594892,0.030699466347396297,0.0525680070734755,0.0240126013563947,0.025747067844301797,0.047615608570380996,0.0017344664879070998,0.023603007213986303,0.021868540726079203
1928-12-31,0.0486629360416187,0.0438956235559032,-0.0100374863827054,-0.0172656109628869,-0.0039879275447123,-0.0418503230610814,0.0387810489022446,0.0261501361221188,0.0211977376190243,-0.0028148637373704,-0.0045493302252775,-0.0264178709513567,0.036542702301673495,0.013380565959821266,0.0278260369601241,0.01530062820069181,0.002494845825095964,0.016506564112922315,-0.006279652466705633,0.009727899045540729,0.0023803322429177673,0.011519758916050175,-0.021951653919317467,0.022467218413202053,0.0021360899216078884,-0.0004884535578602115,-0.0008401953220064358,-0.00019406426304694415,-0.0020365595944424842,-0.0004406017237027408,-0.0007578847592895588,-0.00017505256627090845,-0.0018370460267821635,0.00017330333492906634,4.002876842526549e-05,0.0004200720478374263,6.885400553518333e-05,0.0007225713966437654,0.0001668960560903949,0.004767312485715498,0.0587004224243241,0.0659285470045056,0.052650863586331,0.0905132591027001,0.0539331099386086,0.0611612345187901,0.0478835511006155,0.08574594661698459,0.007228124580181499,-0.0060495588379931,0.031812836678376,-0.0132776834181746,0.0245847120981945,0.0378623955163691
1929-01-31,0.0268818721854745,0.0224686442498543,0.015817150757962,-0.0078023313019795,-0.0296809004583303,0.0046667313674516,0.0486629360416187,0.0438956235559032,-0.0100374863827054,-0.0172656109628869,-0.0039879275447123,-0.0418503230610814,0.0381086190431126,0.010906090367906683,0.03083813464262543,0.011456956757431988,0.008992467331426965,0.016698563785962964,-0.009294268667412266,0.007339988533419107,-0.012739386076106701,0.014674466784682613,-0.02120048754832883,0.023693351501157842,0.0006039992229054799,0.0004251946250139156,-0.00020974127280853975,-0.0007978781724706267,0.00012545047614377855,0.0003553899334269615,-0.0001753078063436799,-0.000666889593413561,0.00010485512690490608,-0.00012341065046697568,-0.0004694672771814738,7.381439358589212e-05,0.00023158021871696818,-3.641138422619721e-05,-0.00013851278918309857,0.004413227935620202,0.0110647214275125,0.034684203487454004,0.0565627726438048,0.0222151408180229,0.006651493491892299,0.0302709755518338,0.0521495447081846,0.0178019128824027,0.0236194820599415,0.0454980512162923,0.0111504193905104,0.0218785691563508,-0.0124690626694311,-0.0343476318257819
1929-02-28,0.0269071939017951,0.0224547077534018,0.0112910302693114,-0.0260537916528809,-0.0264458122356974,-0.0053168243663756,0.0268818721854745,0.0224686442498543,0.015817150757962,-0.0078023313019795,-0.0296809004583303,0.0046667313674516,0.0341506673762961,0.012567999707917228,0.029606325186386433,0.01237489735215163,0.005690231548189332,0.01380732686492161,-0.017040577972582432,0.009127810861327891,-0.02003821341291333,0.013993755975087063,-0.014166805353335135,0.024488787450156337,0.000604193175528924,0.0003038099408073996,-0.0007010344238810369,-0.0007115825977163754,-0.00014306082416785715,0.0002535367849322011,-0.0005850302774334598,-0.0005938329850539226,-0.00011938773732312981,-0.0002941741501830109,-0.00029860046644978515,-6.0032424857359306e-05,0.0006890136820800685,0.0001385234342965104,0.00014060773888334993,0.0044524861483933,0.0156161636324837,0.052960985554676,0.0533530061374925,0.0322240182681707,0.0111636774840904,0.0485084994062827,0.0489005199890992,0.0277715321197774,0.037344821922192295,0.037736842505008805,0.016607854635687,0.00039202058281650326,-0.020736967286505297,-0.0211289878693218
1929-03-31,0.0195617672997107,0.0130621968854141,-0.0078337410129821,0.0113990717403316,0.0019989328349782,0.0012374651378276,0.0269071939017951,0.0224547077534018,0.0112910302693114,-0.0260537916528809,-0.0264458122356974,-0.0053168243663756,0.0244502777956601,0.004233593207794678,0.0193285162962234,0.005426796271760855,0.0064248133380970995,0.012553932483746076,-0.007485683738176267,0.01872843942637523,-0.018042593286349832,0.017431681671771084,0.00019579071296786646,0.005072638413898996,0.0002555196558954765,-0.00015324181878215582,0.00022298598881707505,3.910265896559456e-05,2.420700506768794e-05,-0.00010232586746091547,0.0001488969193831713,2.611045425120422e-05,1.6164013269140205e-05,-8.92973758021609e-05,-1.5659122131565305e-05,-9.693981402335616e-06,2.278597879002093e-05,1.4105953882256143e-05,2.473609696144413e-06,0.006499570414296602,0.0273955083126928,0.008162695559379101,0.017562834464732502,0.0183243021618831,0.0208959378983962,0.0016631251450824995,0.0110632640504359,0.0118247317475865,-0.019232812753313698,-0.0098326738479603,-0.0090712061508097,0.0094001389053534,0.010161606602504,0.0007614676971506001
