,Date,SMB_Wt,HML_Wt,RMW_Wt,CMA_Wt,Mom   _Wt
304,2015-09,0.19818903689581327,0.23365217130343596,0.15863860724866713,0.19311120331019635,0.21640898124188745
305,2015-10,0.17873855340449893,0.22812339124574435,0.1683025105087189,0.19248431642904587,0.23235122841199196
306,2015-11,0.20222630662007215,0.18675621506162,0.17699994424367008,0.21222879486886262,0.22178873920577524
307,2015-12,0.20531824273221266,0.1523205295937188,0.16576247904717348,0.23181056635929445,0.2447881822676006
308,2016-01,0.20296391843221928,0.1994617358541686,0.1907863206767028,0.1946270106906656,0.21216101434624374
309,2016-02,0.21035475937813225,0.1555708563299639,0.13965817067145106,0.18112419538385358,0.31329201823659925
310,2016-03,0.2116542458193077,0.1737201524603828,0.16911834381304464,0.1766957352784264,0.26881152262883845
311,2016-04,0.2163919026980007,0.1824075000652741,0.17215585128464364,0.16493228044584138,0.26411246550624023
312,2016-05,0.1689156902083522,0.1666491064592247,0.19053165097322197,0.19814068201050566,0.2757628703486954
313,2016-06,0.18887193375605038,0.17218818169108518,0.18767087082804182,0.18679200331683055,0.26447701040799215
314,2016-07,0.16782239560351747,0.1948799996219909,0.1824785734225451,0.22010011460834963,0.2347189167435968
315,2016-08,0.21795397763021407,0.17000210448486622,0.14474167795091206,0.2261885273289623,0.24111371260504533
316,2016-09,0.24163709596357175,0.15482103658527596,0.15100049222431694,0.21489396122272203,0.2376474140041134
317,2016-10,0.17758056397126754,0.19266824142930802,0.17511933298937932,0.2341543572479868,0.22047750436205824
318,2016-11,0.21097735583659927,0.17667897485382214,0.16725143453713365,0.18199259157083844,0.26309964320160645
319,2016-12,0.19772391810841053,0.19728404766245625,0.20122814805414635,0.20624217627463415,0.19752170990035262
320,2017-01,0.14373169564024016,0.19165886437219196,0.2394298096350735,0.17917321528549865,0.24600641506699572
321,2017-02,0.15630033317643693,0.19793398809913923,0.24485626719747627,0.20511979288228138,0.19578961864466624
322,2017-03,0.18816526770225198,0.20338214915088193,0.19871700132455813,0.22210473081250343,0.18763085100980467
323,2017-04,0.20641063733293818,0.17341431489413386,0.1643880011690045,0.2564681232527314,0.19931892335119214
324,2017-05,0.21220935943173774,0.20986439649837643,0.15072115624776472,0.18529795553382392,0.24190713228829716
325,2017-06,0.24177654181078573,0.1852611376874664,0.15799393921687307,0.19002529125520795,0.2249430900296668
326,2017-07,0.1677379698195063,0.26920191841996466,0.1706300449709611,0.1612643697653148,0.2311656970242532
327,2017-08,0.20658072282738343,0.20721867690748427,0.14890601235477152,0.23520627292850962,0.20208831498185106
328,2017-09,0.22588479625713848,0.20552150528449173,0.19204860467353682,0.2049049316928637,0.1716401620919693
329,2017-10,0.17304638801261607,0.2039910886329742,0.20164046790858145,0.19382999904934356,0.22749205639648462
330,2017-11,0.2013957979316527,0.20783038801610162,0.16210435003537976,0.2028686632971171,0.22580080071974884
331,2017-12,0.17651856245411635,0.20461440375933337,0.1987746486582076,0.22079045839013894,0.19930192673820354
332,2018-01,0.22024747227935676,0.181046384687488,0.1793472872406098,0.20198765672964045,0.2173711990629051
333,2018-02,0.2598185854414664,0.17018324722441086,0.17040031929563354,0.1787856611721699,0.22081218686631932
334,2018-03,0.16977517419078103,0.19728637016920972,0.16520651961015168,0.20917191675448446,0.2585600192753732
335,2018-04,0.19247439359190308,0.16105292538225136,0.16551627890279078,0.19449722906213252,0.28645917306092233
336,2018-05,0.264561637592321,0.19562232338390526,0.15130051336239395,0.20727306123168052,0.18124246442969932
337,2018-06,0.2330688215081099,0.21588947033406655,0.15894025725536282,0.196149458457166,0.19595199244529474
338,2018-07,0.17446558764939044,0.18030671131022938,0.16163065542467314,0.19061086902778568,0.2929861765879214
339,2018-08,0.19732743313957307,0.15997286099207458,0.15304018995041357,0.20461645254137475,0.2850430633765641
340,2018-09,0.22354903035033483,0.16740236334722206,0.19316688816881794,0.21243139627922358,0.20345032185440154
341,2018-10,0.17551724410827432,0.18580140971931036,0.1533964579054839,0.18441840085148276,0.3008664874154486
342,2018-11,0.1973290270341391,0.19064559152931046,0.13608492622340176,0.20969396212249944,0.26624649309064935
343,2018-12,0.20454629284067338,0.14936206943233513,0.19121626888122525,0.14056253323282733,0.31431283561293893
344,2019-01,0.2398962968217567,0.16798738388387383,0.2158203223509431,0.18651138962507033,0.18978460731835603
345,2019-02,0.19194273122956998,0.18323364702749864,0.17396653633079856,0.15610088066486802,0.2947562047472648
346,2019-03,0.2530408970573935,0.18671198910512227,0.13669003151180442,0.20192751032484493,0.22162957200083486
347,2019-04,0.18400417098632973,0.21944197891466158,0.17586499560690808,0.17073394226254474,0.2499549122295559
348,2019-05,0.1536782316554815,0.21234969417029398,0.13906710798607128,0.16511424098389113,0.3297907252042621
349,2019-06,0.17241429469924063,0.17493952416639622,0.20714962036103074,0.24833583458364858,0.19716072618968392
350,2019-07,0.1803763212067395,0.16971733416804158,0.14405044704306702,0.1790458634021396,0.32681003418001237
351,2019-08,0.20951241924077968,0.14050525818599077,0.1444936596377533,0.21576037225412073,0.2897282906813556
352,2019-09,0.19517927785954214,0.2000403482254751,0.19401205551459483,0.21150221201776653,0.1992661063826213
353,2019-10,0.18509453323364586,0.16319095012804125,0.14677988986738358,0.16080957120630898,0.34412505556462036
354,2019-11,0.14018706209482562,0.164692661274556,0.24797690733000657,0.18240601939462273,0.264737349905989
355,2019-12,0.184905450097062,0.19540969182459544,0.19275851130529123,0.20087826765380012,0.2260480791192513
356,2020-01,0.21064541481577012,0.15549974393054158,0.14179516639954876,0.23752713321172877,0.2545325416424108
357,2020-02,0.1804676192662628,0.19331990834342205,0.16197474434489811,0.21754229308945175,0.24669543495596535
358,2020-03,0.16794616603030788,0.17883457439957343,0.153304165400697,0.17077680667601666,0.3291382874934051
359,2020-04,0.2024294441544376,0.2123829172799719,0.16350500385361083,0.21763500014115367,0.2040476345708261
360,2020-05,0.25914094471531046,0.20776327608221454,0.1273592967063165,0.13808771791389088,0.2676487645822676
361,2020-06,0.22681313075269488,0.1504942422802682,0.14902537347080352,0.1831027816641637,0.2905644718320698
362,2020-07,0.16257831929222924,0.18525302483714298,0.1874689360594668,0.17706403206084473,0.2876356877503163
363,2020-08,0.18810269303002744,0.1761962803750687,0.14001747457660102,0.19752984340892463,0.2981537086093783
364,2020-09,0.19228288867526383,0.23915355561155346,0.13797244616258533,0.16640210280753234,0.2641890067430651
365,2020-10,0.19758517129178751,0.21176469478267135,0.15306951514700048,0.18332060489830937,0.25426001388023123
366,2020-11,0.1744781366543604,0.18752811984346995,0.18015534581725248,0.22282943614563358,0.23500896153928374
367,2020-12,0.15230802912903815,0.23909792819214046,0.21708894415251803,0.18886678863848788,0.2026383098878155
368,2021-01,0.17551845488246487,0.15826633058167458,0.189338653961286,0.17490531912094714,0.30197124145362747
369,2021-02,0.15126818387750124,0.1968609194436181,0.1953070802959999,0.18743066778192022,0.2691331486009605
370,2021-03,0.15494608495855988,0.2159953247914292,0.2050954180266355,0.19786968338450192,0.22609348883887356
371,2021-04,0.1258257092120512,0.18123656522192821,0.25273088150881606,0.1708784845024539,0.2693283595547506
372,2021-05,0.16245906074060337,0.16853845185024924,0.25818849993893295,0.15308211852653816,0.2577318689436764
373,2021-06,0.17094716116717318,0.20310140482085706,0.22482568537998524,0.19151500736629257,0.2096107412656919
374,2021-07,0.22328165995148927,0.19043885451247328,0.1921666563695296,0.22522334066154615,0.1688894885049617
375,2021-08,0.17393827045428906,0.1740979307489165,0.155857222311824,0.18360400388127057,0.3125025726036998
376,2021-09,0.21230404425573854,0.17755982804509993,0.19023313700968356,0.19240421576697284,0.22749877492250517
377,2021-10,0.17938149092417308,0.21015221315462257,0.19072698471385108,0.2324605175724481,0.18727879363490518
378,2021-11,0.1723931114076669,0.17951874008857305,0.1885430775070126,0.22002562281306734,0.23951944818368007
379,2021-12,0.15831902792383495,0.22873819094121453,0.18290596809083107,0.20121954182881324,0.2288172712153063
380,2022-01,0.22975925332947333,0.18255291007583768,0.15946968366753406,0.165097335643327,0.2631208172838279
